15, False, 1.006504
6, False, 1.008340
6, False, 1.008340
3, True, 1.069269
12, False, 1.006233
14, False, 1.006644
6, True, 1.067615
17, True, 1.071142
27, False, 1.008092
6, False, 1.008340
18, True, 1.071620
3, True, 1.069269
10, False, 1.006488
22, False, 1.007261
29, False, 1.008254
13, False, 1.006413
12, True, 1.067846
4, True, 1.069398
18, False, 1.006632
4, False, 1.009532
7, True, 1.067525
20, True, 1.072241
14, True, 1.069485
21, False, 1.007026
22, True, 1.073003
20, True, 1.072241
13, False, 1.006413
9, False, 1.006697
28, True, 1.075188
4, True, 1.069398
13, True, 1.068604
21, False, 1.007026
20, True, 1.072241
22, False, 1.007261
14, True, 1.069485
5, True, 1.068575
13, False, 1.006413
15, True, 1.070071
11, False, 1.006403
29, False, 1.008254
25, False, 1.007825
10, True, 1.067092
18, True, 1.071620
23, True, 1.073398
7, True, 1.067525
24, False, 1.007483
26, True, 1.074394
8, False, 1.006596
17, False, 1.006648
15, False, 1.006504
4, True, 1.069398
27, True, 1.074752
19, False, 1.006643
21, True, 1.072472
19, False, 1.006643
8, True, 1.067581
15, True, 1.070071
17, False, 1.006648
25, False, 1.007825
20, False, 1.006906
20, True, 1.072241
8, False, 1.006596
10, False, 1.006488
26, False, 1.007956
16, True, 1.070678
16, False, 1.006620
4, True, 1.069398
24, False, 1.007483
17, True, 1.071142
11, False, 1.006403
15, True, 1.070071
6, True, 1.067615
23, True, 1.073398
7, False, 1.007054
5, False, 1.009144
17, False, 1.006648
7, True, 1.067525
22, False, 1.007261
14, True, 1.069485
21, True, 1.072472
16, False, 1.006620
14, True, 1.069485
18, False, 1.006632
9, True, 1.067318
21, False, 1.007026
11, True, 1.067531
17, True, 1.071142
26, False, 1.007956
4, False, 1.009532
4, False, 1.009532
16, False, 1.006620
23, True, 1.073398
23, True, 1.073398
16, False, 1.006620
8, True, 1.067581
18, False, 1.006632
29, True, 1.075543
8, True, 1.067581
22, False, 1.007261
29, False, 1.008254
18, False, 1.006632
6, True, 1.067615
19, False, 1.006643
9, False, 1.006697
11, False, 1.006403
6, True, 1.067615
8, False, 1.006596
8, False, 1.006596
17, False, 1.006648
17, True, 1.071142
25, False, 1.007825
12, True, 1.067846
3, True, 1.069269
5, False, 1.009144
15, False, 1.006504
9, False, 1.006697
9, True, 1.067318
6, False, 1.008340
4, True, 1.069398
9, False, 1.006697
18, False, 1.006632
17, True, 1.071142
28, False, 1.008205
5, False, 1.009144
29, False, 1.008254
16, True, 1.070678
9, False, 1.006697
12, False, 1.006233
25, True, 1.074078
