65, 0.083000, 1.160867
45, 0.169000, 1.209869
55, 0.197000, 1.384164
51, 0.046500, 1.069187
21, 0.172500, 1.079016
58, 0.162000, 1.238113
13, 0.081500, 1.012509
29, 0.143500, 1.098748
61, 0.055500, 1.171381
80, 0.058000, 1.301380
52, 0.189500, 1.282380
37, 0.198000, 1.248496
54, 0.070000, 1.200436
9, 0.176000, 1.016481
13, 0.084000, 1.013217
49, 0.086500, 1.140461
35, 0.011000, 1.016132
42, 0.198500, 1.277155
5, 0.106500, 1.001320
6, 0.066000, 0.999677
37, 0.181500, 1.203001
11, 0.151000, 1.018977
84, 0.190000, nan
4, 0.014000, 0.999016
28, 0.114000, 1.131006
